organism,drugA,drugB,drugB_pheno,period,omega,AIC,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value,p.value.BH
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,slope,MGH_2008,-0.004117320658462353,-0.008632366816015806,3.9772549909110073e-4,0.002303637308219724,-1.7873128915611562,0.0739081401556848,0.29888127008013193
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,slope,MGH_2009,-0.0016891844955852983,-0.006206315218185058,0.0028279462270144615,0.002304700881358184,-0.7329300341091745,0.46361313851710617,0.7685118692535814
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,slope,MGH_2010,-0.002160528234576158,-0.006651054959439018,0.0023299984902867017,0.0022911271637048244,-0.9429979569892211,0.3456979066554251,0.6457707088791698
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,slope,MGH_2011,0.010707365934615394,0.006569356500342553,0.014845375368888233,0.002111268098247178,5.071533048552615,3.995709044872934e-7,6.126753868805166e-6
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,slope,MGH_2012,-0.0032873155469146636,-0.007358334470699971,7.837033768706442e-4,0.0020770886383101868,-1.5826553986588918,0.11352218261802874,0.37636183066157275
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,slope,MGH_2013,3.239290650154665e-4,-0.0038436070676839138,0.004491465197714847,0.0021263330171229547,0.15234164282213908,0.878919634974137,0.9455597424094848
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,slope,MGH_2014,-0.001996482077763206,-0.006175380457251802,0.0021824163017253894,0.002132130188335711,-0.9363790676035647,0.3490938921161082,0.648820971205696
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,slope,MGH_2015,-0.007261839305285868,-0.011376900297086148,-0.0031467783134855876,0.0020995594940822165,-3.458744239329234,5.442834469069009e-4,0.005007407711543488
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,slope,MGH_2016,-0.001208471370411856,-0.005075917104221758,0.0026589743633980466,0.0019732228573156557,-0.6124353191690893,0.5402595351701583,0.8388840039772922
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,intercept,BWH_2013,3.9988982822237142,2.5250500212655105,5.472746543181918,0.7519772162058749,5.317845003868978,1.0658645950775273e-7,1.3619380937101738e-7
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,intercept,MGH_2007,5.906839394495255,5.766964494603293,6.0467142943872165,0.07136605621086775,82.76819132392734,0,0
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,intercept,MGH_2008,5.778313903234841,5.642292165501483,5.9143356409682,0.06940012102583522,83.26086205359468,0,0
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,intercept,MGH_2009,5.8333798800336325,5.693989304129989,5.972770455937276,0.07111894759451651,82.02286559824465,0,0
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,intercept,MGH_2010,5.773159315486263,5.6340737115619195,5.912244919410606,0.07096334678669255,81.3541014749445,0,0
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,intercept,MGH_2011,5.597242322184422,5.46962782437023,5.724856819998614,0.06511063408348279,85.9651023365525,0,0
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,intercept,MGH_2012,6.108357329949301,5.985056747010784,6.231657912887817,0.06290961666188549,97.09735417367625,0,0
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,intercept,MGH_2013,5.925363333606784,5.7989730653354865,6.051753601878081,0.06448601569633323,91.88602008704514,0,0
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,intercept,MGH_2014,6.006664922907105,5.879688889062195,6.133640956752015,0.06478488117459348,92.71707864554551,0,0
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,intercept,MGH_2015,5.940567402422407,5.811054232609244,6.07008057223557,0.06607936208764344,89.90049562741267,0,0
K. pneumoniae,NIT,AMC,S,52,0.1208304866765305,43190.05898765872,intercept,MGH_2016,5.414492624104485,5.29638523585616,5.532600012352809,0.06025997884651988,89.85221581134327,0,0
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,amplitude,NA,0.10109611300808617,0.05570021353716894,0.1464920124790034,0.023161598799260757,4.36481582658762,1.2773932821765025e-5,3.832179846529508e-5
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,phase,NA,6.890102273117549,3.085234870343889,10.694969675891208,1.9412945507090786,30.335480131857018,1.529000469489974e-198,9.174002816939843e-198
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,BWH_2010,-0.004661898751417747,-0.019558327103636544,0.010234529600801052,0.007600358205415982,-0.6133788205002888,0.5396314592236326,0.8388840039772922
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,BWH_2011,0.00876731951617115,6.316551391240578e-4,0.016902983893218242,0.004150925446191959,2.1121361079164287,0.034684653447622914,0.16576561647695107
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,BWH_2012,0.0017792570974771934,-0.0066246916230162075,0.010183205817970595,0.004287807728500462,0.4149572952282163,0.6781767211963403,0.8881460263354207
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,BWH_2013,-0.0016114531981151422,-0.010485936726410875,0.0072630303301805905,0.004527880919392667,-0.3558956666049622,0.721921699808934,0.9053980631649851
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,BWH_2014,0.004919631523600101,-0.004497602647599598,0.014336865694799798,0.004804799601156777,1.0238994197418092,0.305892677283745,0.5953009512452778
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,BWH_2015,-0.012257355226928187,-0.021658165476190466,-0.002856544977665909,0.004796419895168826,-2.5555217213727177,0.010608729716669566,0.062361839278512354
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,BWH_2016,0.005151246427870585,-0.0034931919831348033,0.013795684838875975,0.004410508804851323,1.167948337888928,0.24283872657946273,0.5383412733809776
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,BWH_2017,-0.008166481428403437,-0.016701620216936795,3.686573601299186e-4,0.004354742666629307,-1.875307464430389,0.06076206656565851,0.25701655742715324
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,BWH_2018,0.001120413573222919,-0.007621037747200339,0.009861864893646178,0.004460006096731733,0.25121346225153185,0.8016511385830224,0.9383742373256795
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,BWH_2019,0.00676748943820216,-0.0011813165273724287,0.014716295403776749,0.004055587770119124,1.6686827709817706,0.0951927694036064,0.33644897065424345
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,MGH_2009,-0.004630813557249875,-0.010620686351816726,0.001359059237316976,0.0030561137050548913,-1.515262193808558,0.1297186429545491,0.39512571078198394
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,MGH_2010,7.222841524407009e-4,-0.005221064067371823,0.006665632372253224,0.0030323762409375362,0.2381908097978595,0.8117350540682338,0.9383742373256795
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,MGH_2011,-0.0011690017829135092,-0.007203219635262462,0.004865216069435443,0.0030787391502834207,-0.37970147058606574,0.7041702490416393,0.8920284428556615
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,MGH_2012,-0.0039053595837539937,-0.01005848178383767,0.0022477626163296812,0.0031394057485845247,-1.2439805162218414,0.21351838057217543,0.5219621507798392
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,MGH_2013,-0.003428178449515195,-0.009702922453139839,0.0028465655541094494,0.003201458829406574,-1.0708175966612838,0.2842617759294627,0.5747710634178147
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,MGH_2014,-0.002723359639068751,-0.008837674231191736,0.003390954953054235,0.003119605584771925,-0.8729820373327278,0.3826812411389927,0.6803222064693203
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,MGH_2015,-1.6630953017284797e-5,-0.006319603575250555,0.006286341669215985,0.0032158614504910884,-0.0051715390334198365,0.995873768446311,0.9978461036725514
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,slope,MGH_2016,-0.0015971237203650172,-0.007767488017825117,0.004573240577095082,0.0031482028986915818,-0.5073128294967248,0.6119398066468371,0.8719228790367599
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,BWH_2010,1.8347826910173928,1.3071905699256372,2.3623748121091483,0.26918459994843535,6.8160759990313755,9.568454008770006e-12,1.294555542363001e-11
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,BWH_2011,1.1815170257001582,0.9366881699366557,1.4263458814636605,0.12491497685400409,9.458569784478852,3.3869520623052606e-21,4.907080153261165e-21
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,BWH_2012,1.3761974848503398,1.122661999545543,1.6297329701551366,0.12935721641043027,10.638737621594142,2.2404637802517402e-26,3.3652680454393484e-26
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,BWH_2013,1.2948198890489144,1.025152432908236,1.5644873451895929,0.13758796501761308,9.410851369763048,5.330670018115495e-21,7.692888496731381e-21
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,BWH_2014,1.048884653654046,0.7737620125885781,1.3240072947195136,0.1403712737762531,7.472217252412565,8.143417917946927e-14,1.11404378951839e-13
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,BWH_2015,1.4086100005931448,1.123732362956026,1.6934876382302635,0.14534840429936322,9.691265668744022,3.5926501473771637e-22,5.246409739026969e-22
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,BWH_2016,0.6447073608191737,0.38584044011958,0.9035742815187673,0.13207738649357997,4.881284964330451,1.0604526438723727e-6,1.3228697387967226e-6
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,BWH_2017,1.0624364945698503,0.8060985408358419,1.3187744483038588,0.1307870735156205,8.123405975919773,4.740082363028228e-16,6.607387536342379e-16
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,BWH_2018,0.6161286823300406,0.3509641705565703,0.8812931941035109,0.1352905022056804,4.554116307391247,5.285406602064829e-6,6.440495462118731e-6
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,BWH_2019,0.21897380784797613,-0.02197875790675799,0.45992637360271027,0.12293724152858791,1.7811836765269848,0.07489456960527334,0.07874629032783025
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,MGH_2009,1.3353309328420344,1.1534064083762634,1.5172554573078054,0.09282034052705478,14.38618868730415,9.707848757354652e-47,1.6616224849797729e-46
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,MGH_2010,1.0477506999711634,0.8682650155655776,1.2272363843767493,0.09157601150906144,11.441322707830407,3.0901339908176323e-30,4.859697900089268e-30
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,MGH_2011,1.0996881606900715,0.9195658268286739,1.279810494551469,0.09190083862876028,11.966029658688285,6.582653368183514e-33,1.0718656811909438e-32
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,MGH_2012,1.0845495814680621,0.899519800593626,1.2695793623424982,0.09440468413395729,11.488302634741304,1.801095656144369e-30,2.8569103511255507e-30
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,MGH_2013,1.0442790662492474,0.8586026870057275,1.2299554454927673,0.09473458732308937,11.023208056923982,3.429234080372962e-28,5.28015958818933e-28
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,MGH_2014,1.0650692169088725,0.8818310964874729,1.248307337330272,0.09349055486057829,11.392265437906552,5.417321791879836e-30,8.447349234795677e-30
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,MGH_2015,0.8822028183071225,0.6933976551953488,1.0710079814188964,0.09633093495648128,9.158042727454777,5.677803122777161e-20,8.098571896054245e-20
S. aureus,CIP,ERY,NS,52,0.1208304866765305,104572.65794634473,intercept,MGH_2016,0.9553417560989678,0.7690363135312963,1.1416471986666392,0.09505554389632928,10.05035284570982,1.015325350835837e-23,1.5066118109176937e-23
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,amplitude,NA,0.0076336161360962655,-0.014634987359404002,0.029902219631596533,0.011361741170323627,-0.6718702724926474,0.5016734406467211,0.5257710123169189
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,phase,NA,32.20348287795393,5.2303880062477965,59.176577749660055,13.762035978449843,0.4507678142731239,0.6521614052277724,0.7114488057030244
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,BWH_2010,0.0061409373500049555,-0.0023040392167407884,0.014585913916750699,0.004308740687767042,1.4252278786327772,0.15410572473335932,0.4396194317974902
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,BWH_2011,-0.0016877162918176583,-0.006113385072535626,0.0027379524889003092,0.002258035767813633,-0.7474267307341228,0.4548141149191034,0.7642538552065299
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,BWH_2012,-0.0024857098038913593,-0.007005509395187119,0.002034089787404401,0.0023060625740816483,-1.0779021488093194,0.28108940998653,0.5735038965458394
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,BWH_2013,-0.003345092542506432,-0.007910645952721125,0.0012204608677082616,0.0023294067881997824,-1.436027644227651,0.15100889213677188,0.4341505648932191
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,BWH_2014,-4.7723315262929703e-4,-0.004795570310803514,0.00384110400554492,0.002203273729638254,-0.2166018439786199,0.8285206849723319,0.9383742373256795
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,BWH_2015,-0.0016951557826913805,-0.00613595349051404,0.002745641925131279,0.0022657547500112792,-0.7481638437182762,0.4543694459484773,0.7642538552065299
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,BWH_2016,-0.002337492826397308,-0.006513233964804296,0.0018382483120096805,0.00213051932144912,-1.0971469739159232,0.27258932491784343,0.5604071037417117
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,BWH_2017,1.3926305883661007e-4,-0.0040069040320589175,0.004285430149732137,0.0021154302444330434,0.06583202599239285,0.9475121650075349,0.9712659518740191
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,BWH_2018,-0.0011943998644161839,-0.0051542737353932715,0.0027654740065609033,0.0020203809366968312,-0.5911755762103639,0.5544089440830569,0.8489083611953739
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,BWH_2019,0.0020557461737175002,-0.001842846592813497,0.005954338940248497,0.001989114492553231,1.0334981628326183,0.301382349005285,0.5899399172018345
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,MGH_2009,3.1070067456627444e-4,-0.003157273296834879,0.003778674645967428,0.001769406988473304,0.17559593501682508,0.8606130347659244,0.9417357990358864
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,MGH_2010,0.002083492925777791,-0.001301872284820314,0.005468858136375896,0.0017272588870517187,1.2062424118333142,0.22773718777847812,0.530425855078987
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,MGH_2011,5.039456445445447e-4,-0.002691094398387334,0.003698985687476423,0.0016301524253169689,0.3091401986207252,0.7572178500923996,0.9227612748329884
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,MGH_2012,6.659982227666367e-4,-0.0025077753558015426,0.0038397718013348163,0.001619301989017401,0.4112872257822441,0.6808659975313762,0.8885059825941364
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,MGH_2013,8.823654792100777e-4,-0.002345758330698505,0.004110489289118661,0.0016470322084342428,0.5357305550502268,0.5921502745284775,0.8647273850257131
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,MGH_2014,-2.661620701194772e-4,-0.0033943199526295697,0.0028619958123906157,0.0015960282470415803,-0.1667652628409546,0.8675563061374391,0.9417357990358864
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,MGH_2015,-0.00192238124954133,-0.005114377958009051,0.0012696154589263914,0.0016285996751194333,-1.1803890660854715,0.2378584489707215,0.534831575552154
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,slope,MGH_2016,-9.871269391767549e-4,-0.004169657861124288,0.002195403982770779,0.0016237701034564577,-0.6079228439269175,0.5432450107847071,0.8392659217335542
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,BWH_2010,-0.9110862150974727,-1.2162631718715649,-0.6059092583233805,0.15570539008945528,-5.851346665481772,4.946177509509424e-9,6.571095030684e-9
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,BWH_2011,-0.7433586701010652,-0.8785301176128428,-0.6081872225892875,0.06896629151249353,-10.778579706093122,5.0873238055875275e-27,7.736095704364504e-27
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,BWH_2012,-0.7155476428279405,-0.8500182997245632,-0.5810769859313177,0.06860873871015495,-10.429395092815348,2.0905696717945016e-25,3.1273562569934007e-25
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,BWH_2013,-0.6688472066031946,-0.8070507479993839,-0.5306436652070053,0.07051330661497927,-9.485404084866872,2.6552819703403964e-21,3.862228320495122e-21
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,BWH_2014,-0.7154211035632925,-0.8471294378494423,-0.5837127692771427,0.06719936454192442,-10.64624804773198,2.109353759027353e-26,3.1813204234510896e-26
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,BWH_2015,-0.6531147319884254,-0.7909678862482821,-0.5152615777285687,0.0703345343828891,-9.285832880231796,1.7510417399867657e-20,2.5171225012309758e-20
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,BWH_2016,-0.6588965242823361,-0.7883429160831483,-0.529450132481524,0.06604529104711557,-9.97643456234133,2.1707679140273035e-23,3.208203182176898e-23
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,BWH_2017,-0.7301349709420928,-0.8591842966675042,-0.6010856452166814,0.06584270259215783,-11.089079612431572,1.6908022742770975e-28,2.614349735016689e-28
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,BWH_2018,-0.7242397117657188,-0.8465774615605426,-0.601901961970895,0.062418366235200445,-11.602990521038155,4.914350813833299e-31,7.931934646888833e-31
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,BWH_2019,-0.7631827425661847,-0.8823193097901559,-0.6440461753422134,0.06078507980947882,-12.55542881506876,4.953208287331648e-36,8.173904258915008e-36
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,MGH_2009,-0.8163605790870302,-0.9226993299940819,-0.7100218281799785,0.054255461705336544,-15.046606432375699,6.566941705379631e-51,1.1507783559903353e-50
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,MGH_2010,-0.806438680321435,-0.9071715224145647,-0.7057058382283052,0.051395251590181025,-15.690918039508219,3.510189067126688e-55,6.3012174473298596e-55
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,MGH_2011,-0.7288389764107979,-0.8255162999404932,-0.6321616528811025,0.04932607144430907,-14.775938060132837,3.63188762893692e-49,6.304408714381069e-49
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,MGH_2012,-0.7516001318941549,-0.8469972794303892,-0.6562029843579206,0.04867290842521333,-15.441857826289546,1.6492806083483116e-53,2.932054414841443e-53
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,MGH_2013,-0.7665878357192303,-0.8640106074422449,-0.6691650639962157,0.049706409143980716,-15.422313720122379,2.2253479367622087e-53,3.9371540419639078e-53
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,MGH_2014,-0.7406263866730133,-0.8371102042357542,-0.6441425691102723,0.04922734209597372,-15.04502081849324,6.724530618159761e-51,1.1728091315084322e-50
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,MGH_2015,-0.6666645405933123,-0.7652304335093971,-0.5680986476772274,0.050289644959580944,-13.256497259607368,5.918637766838821e-40,9.900266809984936e-40
S. aureus,CIP,ERY,S,52,0.1208304866765305,58527.269621503794,intercept,MGH_2016,-0.722114515202775,-0.8195565694927727,-0.6246724609127774,0.04971624736913949,-14.524718847766762,1.413114907290936e-47,2.430029373285348e-47
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,amplitude,NA,0.1423575211223667,0.08820875882596152,0.19650628341877185,0.027627427199440245,5.152760700252645,2.5966219135218396e-7,1.246378518490483e-6
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,phase,NA,7.610233929412528,4.620838140528641,10.599629718296416,1.5252299595624514,4.989564938519635,6.113613989798863e-7,1.048048112536948e-6
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,BWH_2010,-0.0017492556159105466,-0.017627848176293818,0.014129336944472725,0.008101471601331242,-0.21591825559483627,0.8290541571782652,0.9383742373256795
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,BWH_2011,0.007082786330031607,-0.0018880364341616624,0.016053609094224874,0.004577034493977429,1.547461864084989,0.12177124560068317,0.38966798592218616
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,BWH_2012,0.0017689234979630984,-0.007401330272903963,0.010939177268830159,0.004678786877310428,0.37807310833956026,0.7053811871494498,0.8920284428556615
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,BWH_2013,-1.740710179346247e-4,-0.010062378105778187,0.009714236069908939,0.005045147342421223,-0.03450266287982901,0.9724767396361533,0.98376638365073
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,BWH_2014,5.692534546499117e-4,-0.009560296687462362,0.010698803596762186,0.005168232795098725,0.11014470075530677,0.9122959679922935,0.9483754695513107
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,BWH_2015,-0.0015016752737147423,-0.012085885909042629,0.009082535361613143,0.00540020669706933,-0.2780773696180362,0.7809564794914166,0.9383742373256795
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,BWH_2016,9.119198063851022e-4,-0.009700587267013023,0.011524426879783226,0.005414643920555801,0.16841731788181846,0.8662570657895499,0.9417357990358864
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,BWH_2017,-8.764922801995907e-4,-0.011040448771833808,0.009287464211434627,0.0051857873776284735,-0.16901816761342456,0.8657844397143541,0.9417357990358864
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,BWH_2018,0.00232465415593462,-0.008085226089823587,0.012734534401692827,0.005311260986359962,0.4376840381040673,0.6616211167080381,0.8815505903925425
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,BWH_2019,0.008323075035885317,-0.0014668934937411438,0.01811304356551178,0.004994973686684289,1.6662900663667466,0.09567478736456954,0.33644897065424345
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,MGH_2009,-0.0014486797739564276,-0.008025606048566006,0.005128246500653152,0.00335563629050714,-0.4317153733420518,0.6659539786117576,0.8815505903925425
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,MGH_2010,-0.0017206555225311214,-0.008458460460972018,0.005017149415909775,0.0034377187497259356,-0.5005224824364404,0.616713958901115,0.8719228790367599
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,MGH_2011,0.004504006513775824,-0.002415035424996285,0.011423048452547931,0.0035301883061875784,1.2758544652933597,0.20202507388775023,0.5061133126975633
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,MGH_2012,-0.0017917459583837996,-0.008966534825811388,0.005383042909043788,0.0036606738307547533,-0.48945796353956494,0.6245240668735372,0.8765445006958502
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,MGH_2013,-0.0025989351224542543,-0.009981684472697424,0.004783814227788914,0.003766778067595811,-0.6899623699128774,0.49022763335669073,0.7947302602434457
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,MGH_2014,-0.002263796173395816,-0.009191654613164806,0.004664062266373174,0.0035346866036391764,-0.6404517365316346,0.5218879217276319,0.8242693356041567
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,MGH_2015,-4.605514143861019e-4,-0.008071904365984983,0.0071508015372127795,0.0038834147013089345,-0.11859444581874543,0.905598121117816,0.9483754695513107
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,slope,MGH_2016,-0.0013384096211658829,-0.008526009030434713,0.005849189788102947,0.0036672099415926513,-0.36496673015251974,0.7151409563325866,0.9012735340081912
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,intercept,BWH_2010,2.2412376860640384,1.6806481004216163,2.8018272717064603,0.28602035040657964,7.835937837563326,4.937844830060134e-15,6.831304125797478e-15
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,intercept,BWH_2011,1.8666695267052134,1.5925735881915684,2.140765465218858,0.13984743631805424,13.347899510005012,1.9822312873521074e-40,3.3308726655049108e-40
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,intercept,BWH_2012,1.9575052262942028,1.6812514785927355,2.23375897399567,0.14094837960315681,13.88810025206108,1.3220114984639814e-43,2.2419365503905305e-43
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,intercept,BWH_2013,1.9847339739405399,1.6863563323645387,2.2831116155165407,0.15223628797751693,13.037193696115713,1.1711259752392315e-38,1.950110221212838e-38
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,intercept,BWH_2014,1.7730764404283734,1.4712926470346337,2.0748602338221134,0.15397415247125557,11.515416139467808,1.4468682253097084e-30,2.3049675623981502e-30
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,intercept,BWH_2015,1.8259676817991197,1.5158134726542378,2.1361218909440014,0.1582448512275423,11.5388757841703,1.1042505444579525e-30,1.766800871132724e-30
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,intercept,BWH_2016,1.6465445077713576,1.327371022307289,1.9657179932354263,0.1628466073773133,10.111015109798002,5.805581808734965e-24,8.649611763621325e-24
S. aureus,CIP,OXA,NS,52,0.1208304866765305,66076.00263912394,intercept,BWH_2017,1.6836974584876985,1.3867242511185882,1.9806706658568087,0.15151972674579586,11.11206768021983,1.3868496435054583e-28,2.153420543502146e-28
